@relation winequalityN-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.ClassAssigner-Cfirst-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C13-Llast-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C14-Llast-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.unsupervised.instance.Randomize-S42

@attribute type {white,red}
@attribute 'fixed acidity' numeric
@attribute 'volatile acidity' numeric
@attribute 'citric acid' numeric
@attribute 'residual sugar' numeric
@attribute chlorides numeric
@attribute 'free sulfur dioxide' numeric
@attribute 'total sulfur dioxide' numeric
@attribute density numeric
@attribute pH numeric
@attribute sulphates numeric
@attribute alcohol numeric

@data
white,0.410256,-0.724138,-0.25,-0.90393,-0.41844,-0.513514,-0.04577,0.050697,-0.254237,-0.522727,-0.677419
red,0.641026,-0.241379,-0.022727,-0.860262,0.432624,-0.81982,-0.828017,0.288973,-0.254237,0.022727,-0.096774
white,-0.076923,-0.632184,-0.5,-0.117904,-0.531915,-0.54955,-0.583911,0.050697,-0.762712,-0.681818,-0.451613
red,1,-0.172414,0.454545,-0.868996,-0.29078,-0.927928,-0.950069,0.380228,-0.169492,0.022727,-0.290323
red,0,0.149425,-0.977273,-0.895197,0.120567,-0.801802,-0.933426,0.086185,0.016949,-0.227273,-0.193548
white,-0.282051,0.896552,-0.568182,-0.982533,-0.446809,-0.711712,0.098474,-0.202788,0.050847,-0.227273,-0.354839
red,-0.461538,-0.747126,-0.522727,-0.90393,-0.489362,0.009009,-0.284327,-0.201521,0.016949,-0.5,-0.516129
white,-0.051282,-0.54023,-0.227273,-0.68559,-0.730496,-0.369369,-0.389736,-0.506971,-0.542373,-0.568182,0.387097
red,-0.205128,0.126437,-1,-0.80786,0.021277,-0.63964,-0.805825,0.022814,0.169492,-0.318182,-0.096774
white,-0.820513,-0.747126,-0.522727,-0.969432,-0.659574,0.585586,-0.151179,-0.212928,0.050847,-0.545455,-1
white,-0.282051,-0.988506,-0.25,-0.930131,-0.617021,-0.711712,-0.428571,-0.245881,-0.067797,-0.113636,-0.516129
red,-0.487179,0.218391,-0.75,-0.895197,-0.191489,-0.693694,-0.877947,-0.021546,0.40678,0,-0.064516
white,-0.076923,-0.471264,0.090909,0.187773,-0.531915,0.099099,0.098474,0.418251,-0.423729,-0.159091,-0.548387
white,-0.051282,-0.37931,-0.159091,-0.834061,-0.191489,-0.495495,-0.539528,-0.679341,-0.288136,-0.545455,0.516129
white,-0.384615,-0.632184,-0.431818,0.039301,-0.347518,-0.171171,-0.289875,0.326996,-0.016949,-0.340909,-0.677419
white,-0.384615,-0.494253,-0.409091,0.117904,-0.475177,0.009009,0.10957,0.348542,-0.237288,-0.522727,-0.516129
red,-0.307692,0.218391,-1,-0.860262,0.219858,-0.153153,-0.705964,0.051965,0.508475,0.090909,0.129032
white,-0.051282,-0.655172,0.113636,-0.379913,-0.432624,0.081081,0.126214,-0.114068,-0.288136,-0.818182,0
white,-0.512821,-0.563218,-0.272727,-0.947598,-0.475177,-0.657658,-0.17337,-0.202788,0.830508,-0.568182,-0.290323
white,-0.282051,-0.356322,0.068182,-0.930131,0.929078,-0.54955,-0.345354,-0.286439,-0.372881,-0.227273,-0.322581
red,-0.153846,0.172414,-0.977273,-0.851528,0.007092,-0.531532,-0.79473,0.063371,0.186441,-0.181818,-0.129032
white,-0.205128,-0.609195,-0.318182,-0.694323,-0.361702,-0.603604,-0.389736,-0.126743,-0.542373,-0.636364,-0.548387
white,-0.076923,-0.747126,-0.045455,-0.49345,-0.177305,-0.315315,0.142857,0.101394,-0.016949,-0.75,-0.483871
white,-0.589744,-0.678161,-0.204545,-0.484716,-0.716312,-0.54955,-0.550624,-0.51711,-0.033898,-0.5,0.451613
white,-0.128205,0.195402,-0.545455,-0.187773,-0.134752,-0.63964,-0.067961,0.26616,-0.474576,-0.272727,-0.645161
white,-0.487179,-0.655172,-0.545455,-0.877729,-0.51773,-0.315315,-0.178918,-0.347275,-0.169492,-0.613636,-0.290323
white,-0.333333,-0.666667,0.090909,-0.860262,0.503546,-0.495495,-0.456311,-0.405577,-0.118644,-0.181818,0.322581
white,-0.410256,-0.793103,-0.522727,-0.886463,0.148936,-0.225225,-0.312067,-0.31052,-0.40678,-0.568182,-0.451613
white,-0.641026,-0.413793,-0.545455,-0.90393,-0.659574,-0.711712,-0.622746,-0.631179,0.050847,-0.409091,0.387097
red,-0.179487,-0.195402,-0.954545,-0.886463,0.007092,-0.747748,-0.877947,-0.010139,0.067797,0.340909,-0.16129
white,-0.410256,-0.356322,-0.636364,-0.49345,-0.602837,-0.369369,0.065187,-0.076046,-0.237288,-0.090909,-0.387097
white,0.076923,-0.54023,-0.045455,-0.432314,-0.489362,-0.279279,-0.0957,0.114068,-0.237288,-0.522727,-0.16129
white,-0.282051,-0.37931,-0.409091,-0.816594,-0.489362,-0.675676,-0.317614,-0.69455,-0.118644,-0.409091,0.612903
red,-0.384615,0.011494,-0.818182,-0.668122,-0.120567,-0.81982,-0.855756,0.185044,0.423729,-0.068182,0.16129
white,-0.282051,-0.402299,-0.386364,-0.510917,-0.29078,-0.603604,-0.278779,0.08872,-0.016949,-0.386364,-0.322581
white,-0.230769,-0.586207,-0.5,-0.633188,-0.546099,0.963964,0.065187,-0.079848,-0.033898,0.022727,-0.16129
white,-0.205128,-0.264368,-0.045455,-0.510917,-0.191489,-0.279279,-0.056865,0.065906,-0.322034,-0.272727,-0.548387
white,-0.384615,-0.908046,-0.227273,-0.611018,-0.489362,-0.243243,-0.384189,-0.139417,0.186441,-0.340909,-0.677419
white,-0.230769,-0.816092,-0.181818,-0.938865,-0.64539,-0.441441,-0.489598,-0.560203,-0.491525,-0.181818,0.064516
white,0.230769,-0.770115,-0.181818,-0.895197,-0.560284,-0.585586,0.004161,0.076046,-0.101695,-0.25,-0.516129
white,-0.102564,-0.827586,0.113636,-0.938865,-0.574468,-0.405405,-0.278779,-0.304183,-0.288136,0.25,-0.193548
white,-0.358974,-0.54023,-0.5,-0.048035,-0.617021,-0.531532,-0.20111,-0.069708,-0.525424,-0.75,-0.16129
red,0.051282,0.333333,-1,-0.930131,0.234043,-0.90991,-0.961165,0.087452,0.20339,-0.181818,-0.516129
white,-0.153846,-0.724138,-0.204545,-0.772926,-0.64539,-0.63964,-0.439667,-0.386565,-0.338983,-0.272727,0
white,-0.307692,-0.563218,-0.568182,-0.68559,-0.475177,-0.90991,-0.400832,0.063371,-0.101695,-0.704545,-0.806452
white,-0.230769,-0.724138,-0.181818,-0.912664,-0.730496,-0.891892,-0.778086,-0.411914,-0.169492,-0.136364,-0.064516
white,0.589744,-0.655172,-0.386364,0.179039,-0.659574,-0.207207,-0.112344,0.481622,-1,-0.522727,-0.451613
white,-0.410256,-0.701149,-0.136364,-0.921397,-0.574468,-0.351351,-0.356449,-0.669202,-0.186441,-0.522727,0.290323
red,-0.179487,0.287356,-0.954545,-0.868996,-0.177305,-0.855856,-0.905687,0.253485,0.271186,0.022727,-0.548387
red,0.333333,0.402299,-1,-0.842795,0.120567,-0.675676,-0.822469,0.506971,0.067797,-0.136364,-0.580645
white,-0.333333,-0.747126,-0.204545,-0.161572,-0.51773,-0.297297,-0.445215,0.1673,-0.254237,-0.363636,-0.451613
white,-0.410256,-0.896552,-0.431818,-0.764192,-0.560284,-0.837838,-0.650485,-0.202788,0.389831,-0.159091,-0.322581
white,-0.282051,-0.586207,0.272727,0.292576,-0.375887,-0.441441,-0.25104,0.392902,-0.338983,-0.386364,-0.580645
white,0.358974,0.172414,-0.136364,-0.912664,-0.191489,-0.405405,-0.023578,0.228137,-0.135593,-0.636364,-0.83871
white,-0.205128,-0.793103,-0.5,-0.650655,-0.219858,-0.027027,-0.190014,0.025349,-0.033898,-0.659091,-0.580645
white,-0.333333,-0.54023,-0.613636,-0.327511,-0.531915,0.081081,0.048544,0.097592,-0.152542,-0.454545,-0.548387
white,0.051282,-0.586207,-0.25,-0.152838,-0.574468,0.297297,0.142857,0.240811,-0.644068,-0.386364,-0.516129
white,0,-0.770115,-0.204545,-0.545852,-0.347518,-0.567568,-0.234397,0.096324,-0.118644,-0.272727,-0.290323
red,0.025641,0.149425,-0.954545,-0.877729,-0.092199,-0.855856,-0.933426,0.228137,0.084746,-0.204545,-0.516129
white,-0.141026,-0.793103,-0.454545,-0.213974,0.560284,-0.009009,-0.04577,0.098859,-0.271186,-0.5,-0.290323
red,0.282051,-0.241379,0.454545,-0.860262,0.191489,-0.855856,-0.800277,0.456274,0.389831,0,-0.193548
white,-0.102564,-0.747126,0.113636,0.305677,-0.304965,-0.117117,-0.289875,0.608365,0.186441,-0.681818,-0.645161
red,0.128205,0.172414,-1,-0.834061,0.191489,-0.675676,-0.711512,0.659062,0.322034,-0.022727,-0.580645
white,-0.512821,-0.425287,-0.659091,-0.886463,-0.41844,-0.657658,-0.517337,-0.202788,0.118644,-0.090909,-0.387097
white,-0.487179,-0.678161,-0.431818,-0.921397,-0.787234,-0.63964,-0.428571,-0.337136,0.101695,-0.181818,-0.225806
white,0.102564,-0.609195,-0.227273,-0.170306,-0.41844,-0.477477,-0.361997,0.283904,-0.237288,-0.386364,-0.322581
white,-0.128205,-0.816092,-0.340909,-0.965066,-0.687943,-0.297297,-0.350902,-0.686946,-0.322034,-0.590909,0.322581
white,-0.205128,-0.632184,-0.090909,0.292576,-0.390071,0.441441,0.065187,0.456274,-0.186441,0.068182,-0.548387
white,-0.333333,-0.655172,-0.113636,-0.895197,-0.673759,-0.603604,-0.378641,-0.481622,0.016949,-0.363636,0.225806
white,0.102564,-0.54023,0.045455,0.292576,-0.29078,-0.441441,-0.051318,0.684411,-0.067797,-0.181818,-0.677419
red,0.538462,-0.609195,0.113636,-0.816594,0.120567,-0.747748,-0.850208,0.405577,0.186441,0.545455,-0.354839
white,0.102564,-0.54023,-0.090909,-0.449782,-0.41844,-0.477477,-0.495146,0.012674,-0.084746,-0.5,-0.322581
white,-0.128205,-0.655172,-0.136364,0.196507,-0.304965,-0.027027,0.042996,0.367554,-0.372881,-0.5,-0.677419
white,-0.512821,-0.54023,-0.363636,-0.860262,-0.858156,-0.747748,-0.672677,-0.608365,-0.423729,-0.318182,0.032258
white,-0.358974,-0.747126,-0.25,-0.170306,-0.234043,0.117117,-0.295423,0.077313,-0.762712,-0.568182,-0.645161
red,-0.333333,-0.310345,-0.681818,-0.860262,-0.588652,-0.747748,-0.894591,0.017744,0.220339,-0.022727,0
white,-0.410256,-0.471264,-0.159091,-0.318777,-0.687943,0.243243,-0.090153,-0.202788,0.186441,-0.590909,0.193548
red,-0.333333,0.287356,-0.522727,-0.895197,0.021277,-0.765766,-0.861304,0.239544,0.474576,0,-0.419355
white,-0.358974,-0.586207,-0.431818,-0.371179,-0.304965,-0.225225,-0.112344,0.139417,-0.118644,-0.568182,-0.677419
white,-0.25641,-0.931034,-0.227273,-0.283843,-0.51773,-0.279279,-0.40638,0.152091,0.186441,-0.590909,-0.580645
white,-0.128205,-0.54023,-0.318182,-0.117904,-0.503546,0.081081,0.198336,0.278834,-0.288136,-0.363636,-0.645161
white,-0.410256,-0.517241,-0.386364,-0.90393,-0.787234,-0.783784,-0.61165,-0.722433,-0.169492,-0.340909,0.483871
white,-0.205128,-0.310345,-0.272727,-0.310044,-0.503546,-0.369369,-0.190014,-0.228137,0.118644,-0.704545,0.290323
white,-0.384615,-0.563218,-0.409091,0.004367,-0.475177,-0.243243,-0.32871,0.012674,-0.254237,-0.659091,-0.096774
white,-0.384615,-0.402299,-0.431818,0.004367,-0.29078,-0.423423,-0.084605,0.340938,-0.288136,-0.227273,-0.774194
white,-0.282051,-0.287356,-0.5,-0.703057,-0.588652,-0.711712,-0.489598,-0.6109,-0.101695,-0.295455,0.612903
red,0.051282,-0.034483,-0.25,-0.877729,0.06383,-0.747748,-0.239945,0.228137,-0.186441,-0.25,-0.516129
white,-0.179487,-0.632184,-0.409091,-0.90393,-0.546099,-0.459459,-0.423024,-0.453739,-0.186441,-0.295455,-0.032258
white,-0.384615,-0.195402,0.113636,-0.49345,-0.489362,-0.801802,-0.395284,0.164766,-0.067797,-0.204545,-0.677419
red,0.74359,-0.172414,0.545455,-0.694323,0.489362,-0.90991,-0.900139,0.253485,-0.423729,0,0.741935
red,0.461538,-0.126437,0.113636,-0.502183,-0.219858,-0.927928,-0.938974,0.481622,-0.169492,0.159091,-0.032258
red,0.076923,0.011494,-0.931818,-0.90393,-0.134752,-0.837838,-0.839112,0.095057,0.050847,-0.204545,-0.354839
white,-0.410256,-0.494253,0.272727,-0.80786,-0.503546,-0.171171,-0.040222,-0.329531,-0.016949,-0.204545,-0.064516
white,0.307692,-0.402299,-0.272727,-0.938865,-0.546099,-0.801802,0.009709,0.038023,-0.237288,-0.386364,-0.516129
white,-0.051282,-0.482759,-0.136364,-0.930131,-0.460993,-0.477477,-0.506241,-0.43346,-0.152542,-0.318182,0.129032
white,-0.25641,-0.333333,-0.068182,-0.502183,-0.262411,-0.621622,-0.206657,0.038023,-0.254237,-0.431818,-0.483871
white,-0.487179,-0.517241,-0.522727,-0.825328,-0.77305,-0.801802,-0.367545,-0.709759,0.135593,0.295455,0.935484
white,0.025641,-0.218391,-0.409091,-0.248908,-0.304965,-0.405405,0.070735,0.278834,-0.288136,-0.25,-0.580645
white,-0.153846,-0.793103,-0.295455,-0.912664,-0.602837,-0.747748,-0.461859,-0.506971,-0.288136,-0.363636,0.290323
white,-0.282051,-0.37931,-0.204545,-0.528384,-0.234043,-0.459459,-0.20111,0.046895,-0.355932,-0.431818,-0.548387
red,-0.076923,0.517241,-0.840909,-0.90393,0.092199,-0.747748,-0.76699,0.002535,-0.322034,-0.409091,-0.354839
white,-0.692308,-0.563218,-0.090909,-0.947598,-0.049645,-0.261261,-0.345354,-0.375158,0.016949,-0.431818,-0.322581
red,-0.358974,-0.494253,0.090909,-0.895197,-0.148936,-0.693694,-0.694868,0.114068,0.220339,0.272727,-0.258065
white,-0.153846,-0.724138,-0.318182,-0.973799,-0.858156,-0.945946,-0.877947,-0.721166,-0.186441,-0.681818,0.290323
white,0.076923,-0.724138,0,-0.965066,-0.319149,-0.585586,-0.417476,-0.43346,-0.372881,-0.772727,0.032258
white,0.102564,-0.724138,-0.318182,-0.938865,-0.617021,-0.891892,-0.761442,-0.326996,-0.542373,0.159091,-0.258065
white,0.153846,-0.655172,-0.022727,-0.772926,-0.631206,-0.765766,-0.472954,-0.278834,-0.271186,-0.681818,0.129032
white,0,-0.287356,-0.318182,-0.598253,-0.602837,-0.495495,-0.306519,-0.08872,0.118644,-0.5,-0.032258
white,-0.410256,-0.448276,-0.431818,-0.90393,-0.64539,-0.351351,-0.278779,-0.380228,-0.145027,-0.363636,-0.096774
white,0.076923,-0.264368,-0.25,-0.379913,-0.64539,-0.531532,-0.489598,-0.190114,-0.220339,-0.568182,0.354839
white,-0.435897,-0.724138,-0.409091,-0.458515,-0.432624,-0.621622,-0.517337,-0.278834,-0.271186,-0.545455,-0.032258
white,-0.384615,-0.701149,-0.590909,-0.039301,-0.503546,0.081081,-0.17337,0.196451,-0.288136,-0.318182,-0.548387
red,0.538462,-0.149425,-0.136364,-0.834061,0.021277,-0.405405,-0.667129,0.286439,-0.271186,-0.181818,-0.419355
white,-0.333333,-0.655172,-0.318182,-0.432314,-0.602837,0.117117,0.276006,0.025349,-0.423729,-0.727273,-0.612903
white,-0.179487,-0.356322,-0.431818,-0.554585,-0.914894,-0.765766,-0.628294,-0.680608,-0.830508,-0.159091,0.677419
white,-0.230769,-0.563218,0.113636,-0.947598,-0.503546,-0.387387,-0.334258,-0.633714,-0.305085,-0.409091,0.322581
white,-0.461538,-0.16092,-0.409091,-0.930131,-0.744681,-0.603604,-0.428571,-0.446134,-0.016949,-0.681818,-0.193548
red,0.076923,0.45977,-0.5,-0.851528,-0.06383,-0.783784,-0.583911,0.238276,-0.118644,-0.272727,-0.516129
red,0.74359,-0.471264,0.113636,-0.834061,-0.177305,-0.90991,-0.916782,0.468948,-0.084746,0.454545,-0.129032
white,-0.974359,-0.666667,-0.090909,-0.68559,-0.702128,-0.495495,-0.378641,-0.760456,0.440678,-0.681818,0.548387
white,-0.102564,-0.586207,0.204545,0.056769,-0.460993,0.072072,-0.167822,0.430925,-0.423729,-0.477273,-0.645161
white,-0.230769,-0.793103,-0.204545,-0.895197,-0.560284,-0.495495,-0.567268,-0.683143,-0.677966,-0.204545,0.290323
white,-0.230769,-0.425287,-0.363636,-0.947598,-0.673759,-0.333333,-0.306519,-0.773131,-0.20339,-0.568182,0.612903
red,0.487179,-0.241379,-0.159091,-0.851528,0.163121,-0.837838,-0.905687,0.362484,-0.118644,-0.227273,-0.193548
white,-0.102564,-0.517241,-0.340909,-0.650655,-0.716312,-0.531532,-0.17337,-0.240811,-0.40678,-0.909091,-0.16129
white,0.333333,-0.471264,0.113636,-0.449782,-0.64539,-0.54955,-0.528433,-0.164766,-0.542373,-0.727273,0.129032
white,-0.102564,-0.471264,0.568182,-0.161572,-0.546099,0.027027,-0.145631,0.342205,-0.423729,-0.477273,-0.806452
white,-0.076923,-0.241379,0.5,-0.10917,-0.404255,0.369369,0.042996,0.329531,-0.440678,-0.454545,-0.774194
white,0.051282,-0.517241,-0.113636,-0.467249,-0.617021,-0.90991,-0.384189,-0.152091,-0.322034,-0.545455,-0.129032
white,-0.051282,-0.701149,0.545455,-0.100437,-0.489362,-0.333333,-0.295423,0.35488,-0.525424,-0.681818,-0.774194
white,-0.538462,-0.218391,-0.227273,-0.842795,-0.815603,-0.405405,-0.495146,-0.741445,-0.152542,-0.636364,0.548387
red,0.102564,0.712644,-0.454545,-0.868996,0.06383,-0.927928,-0.961165,0.278834,0.101695,0.25,-0.129032
white,-0.205128,-0.678161,-0.022727,-0.49345,-0.531915,-0.405405,-0.395284,-0.262357,-0.440678,-0.340909,-0.096774
white,-0.333333,-0.563218,0.022727,-0.327511,-0.41844,-0.081081,0.054092,0.063371,-0.220339,-0.409091,-0.516129
white,-0.717949,-0.425287,-0.295455,-0.947598,-0.900709,-0.315315,-0.20111,-0.997465,0.033898,-0.159091,0.935484
white,0.307692,-0.425287,-0.272727,-0.921397,-0.460993,-0.81982,0.076283,0.050697,-0.20339,-0.454545,-0.548387
white,-0.358974,-0.747126,-0.272727,-0.80786,-0.475177,-0.693694,-0.589459,-0.579214,-0.661017,-0.431818,-0.016129
white,-0.153846,-0.103448,-0.340909,0.240175,-0.787234,-0.621622,-0.245492,0.022814,-0.322034,-0.409091,0.290323
white,-0.128205,-0.632184,-0.386364,-0.930131,-0.588652,-0.459459,-0.356449,-0.291508,-0.271186,-0.454545,-0.258065
white,-0.282051,-0.609195,-0.431818,-0.938865,-0.560284,-0.513514,-0.56172,-0.653992,-0.745763,-0.409091,0.032258
white,0.307692,-0.563218,-0.363636,-0.982533,-0.787234,-0.495495,-0.323162,-0.653992,-0.508475,-0.704545,0.419355
red,0.384615,0.931034,-0.454545,-0.825328,0.106383,-0.801802,-0.517337,0.608365,0.288136,-0.272727,-0.419355
red,-0.153846,0.402299,-0.909091,-0.868996,-0.163121,-0.675676,-0.883495,0.268695,0.220339,0.022727,-0.419355
white,-0.358974,-0.632184,-0.5,-0.0131,-0.41844,0.153153,-0.040222,0.201521,-0.423729,-0.181818,-0.580645
white,-0.435897,-0.54023,-0.204545,-0.886463,-0.602837,-0.72973,-0.367545,-0.215463,-0.254237,0.068182,-0.16129
white,-0.74359,-0.701149,-0.522727,-0.161572,-0.602837,-0.711712,-0.411928,-0.223067,0.59322,-0.409091,0.354839
white,-0.051282,-0.655172,-0.272727,-0.248908,-0.588652,-0.045045,0.026352,0.202788,-0.457627,-0.227273,-0.451613
red,0.717949,-0.632184,0.068182,-0.868996,-0.191489,-0.90991,-0.900139,0.35488,-0.271186,0.545455,-0.032258
red,0.025641,0.563218,-0.909091,-0.851528,0.177305,-0.747748,-0.733703,0.253485,-0.084746,-0.022727,-0.419355
white,-0.051282,-0.770115,-0.159091,-0.510917,-0.41844,-0.63964,-0.267684,0.058302,-0.186441,-0.25,-0.193548
white,-0.358974,-0.678161,-0.022727,-0.655022,-0.588652,-0.459459,-0.312067,-0.405577,0.067797,-0.75,0.129032
white,-0.205128,-0.54023,-0.363636,0.0131,-0.531915,-0.081081,-0.262136,0.027883,-0.474576,-0.227273,-0.225806
white,-0.179487,-0.701149,-0.5,-0.606987,-0.446809,-0.333333,-0.101248,-0.063371,0.050847,-0.386364,-0.225806
white,-0.307692,-0.770115,-0.25,-0.930131,-0.716312,-0.387387,-0.267684,-0.489227,0.084746,-0.136364,0.129032
white,-0.282051,-0.333333,-0.454545,-0.877729,-0.219858,-0.603604,-0.367545,-0.050697,0.016949,-0.272727,-0.548387
white,-0.307692,-0.747126,-0.409091,-0.598253,-0.560284,-0.459459,-0.256588,-0,-0.084746,0.045455,-0.516129
white,-0.384615,-0.678161,0.113636,-0.528384,-0.716312,-0.459459,-0.323162,-0.278834,0.169492,-0.681818,0.064516
white,-0.102564,-0.54023,-0.045455,-0.947598,-0.659574,-0.495495,-0.245492,-0.373891,-0.237288,-0.522727,-0.129032
red,-0.25641,0.54023,-0.977273,-0.842795,-0.021277,-0.711712,-0.855756,0.063371,0.40678,-0.113636,0.548387
white,-0.435897,-0.517241,-0.545455,0.048035,-0.489362,-0.207207,0.004161,0.278834,0.033898,-0.545455,-0.516129
white,0.102564,-0.563218,-0.068182,-0.925764,-0.659574,-0.81982,-0.683773,-0.532319,-0.542373,-0.227273,0.290323
white,-0.307692,-0.885057,-0.159091,-0.965066,-0.617021,-0.153153,-0.400832,-0.494297,0.169492,-0.340909,0.129032
white,0.025641,-0.264368,0.113636,-0.371179,-0.276596,-0.405405,-0.134535,0.202788,-0.084746,-0.181818,0.064516
white,-0.179487,-0.655172,-0.181818,-0.432314,-0.730496,-0.459459,-0.456311,-0.35488,0.067797,-0.431818,0.322581
red,0.717949,-0.632184,-0.045455,-0.895197,-0.035461,-0.90991,-0.911234,0.329531,-0.169492,0.886364,-0.096774
red,-0.179487,0.505747,-0.886364,-0.877729,0.021277,-0.783784,-0.733703,0.202788,0.135593,-0.204545,-0.419355
red,-0.025641,1,-0.931818,-0.877729,0.148936,-0.891892,-0.92233,0.114068,-0.186441,-0.227273,-0.483871
red,-0.102564,0.011494,-0.272727,-0.868996,-0.134752,-0.099099,-0.644938,-0.103929,0.050847,0.363636,0.580645
red,0.230769,0.724138,-1,-0.80786,0.219858,-0.711712,-0.79473,0.408112,0.033898,-0.136364,-0.225806
white,0,-0.54023,-0.204545,0.283843,-0.333333,-0.459459,-0.384189,0.608365,-0.067797,-0.363636,-0.483871
white,-0.025641,-0.770115,0.113636,0.524017,-0.475177,-0.369369,-0.156727,0.583016,-0.423729,-0.568182,-0.612903
white,0.128205,-0.37931,-0.090909,-0.502183,-0.574468,-0.387387,-0.134535,-0.17744,-0.271186,-0.727273,0.258065
white,-0.333333,-0.701149,0.136364,-0.039301,-0.531915,-0.207207,-0.184466,0.278834,-0.271186,-0.522727,-0.741935
white,-0.307692,-0.425287,-0.136364,-0.834061,-0.460993,-0.477477,-0.212205,-0.679341,-0.237288,-0.522727,0.516129
white,-0.435897,-0.356322,-0.863636,-0.930131,-0.191489,-0.531532,-0.323162,-0.202788,-0.084746,-0.25,-0.580645
white,-0.282051,-0.816092,-0.272727,-0.930131,-0.631206,-0.135135,-0.001387,-0.557668,0.067797,-0.045455,0.419355
white,-0.410256,-0.632184,-0.386364,-0.048035,-0.41844,-0.099099,-0.295423,-0.030418,-0.152542,-0.659091,-0.096774
white,-0.461538,-0.793103,-0.318182,-0.930131,-0.531915,-0.567568,-0.373093,-0.240811,0.627119,0.136364,-0.193548
red,0.384615,0.057471,-0.295455,-0.851528,0.460993,-0.81982,-0.822469,0.252218,-0.118644,-0.227273,-0.064516
red,0.025641,-0.126437,-0.409091,-0.886463,0.120567,-0.603604,-0.739251,0.392902,0.20339,0.181818,-0.612903
white,-0.282051,-0.54023,-0.318182,-0.371179,-0.432624,0.009009,0.087379,0.101394,-0.118644,-0.613636,-0.516129
white,-0.358974,-0.37931,-0.409091,0.484716,-0.262411,0.045045,0.065187,0.529785,-0.338983,-0.386364,-0.741935
white,-0.333333,-0.126437,-0.5,0.231441,-0.460993,-0.099099,-0.018031,0.415082,0.135593,-0.136364,-0.193548
white,-0.102564,-0.448276,-0.227273,-0.475983,-0.673759,-0.585586,-0.411928,0.006337,-0.152542,-0.454545,-0.419355
white,-0.153846,-0.448276,-0.090909,-0.921397,-0.64539,-0.783784,-0.567268,-0.076046,0.186441,-0.136364,-0.225806
red,0.282051,-0.103448,0.113636,-0.799127,0.078014,-0.711712,-0.423024,0.405577,-0.033898,-0.136364,-0.419355
white,-0.025641,-0.425287,-0.068182,0.144105,-0.489362,-0.225225,0.059639,0.494297,-0.220339,-0.045455,-0.645161
red,-0.128205,0.126437,-0.886364,-0.851528,0.021277,-0.72973,-0.833564,0.081115,0.118644,-0.136364,-0.258065
white,-0.512821,-0.770115,-0.181818,-0.947598,-0.475177,-0.855856,-0.63939,-0.381496,0.661017,0.045455,-0.064516
red,0.051282,0.402299,-0.522727,-0.868996,0.007092,-0.423423,-0.25104,0.152091,-0.101695,-0.340909,-0.387097
red,-0.230769,0.287356,-0.772727,-0.868996,0.078014,-0.693694,-0.472954,0.076046,0.050847,-0.318182,-0.290323
white,-0.153846,-0.816092,-0.431818,-0.938865,-0.64539,-0.513514,-0.350902,-0.443599,-0.067797,-0.25,0.096774
white,-0.282051,-0.770115,-0.409091,0.458515,-0.404255,-0.711712,-0.206657,0.430925,-0.525424,-0.522727,-0.548387
white,0.179487,-0.793103,-0.295455,-0.580786,-0.390071,-0.171171,-0.20111,0.038023,-0.118644,-0.636364,-0.419355
white,-0.461538,-0.356322,-0.909091,-0.554585,-0.475177,-0.63964,-0.550624,-0.202788,-0.152542,-0.340909,-0.290323
red,-0.153846,0.034483,-0.840909,-0.90393,-0.120567,-0.747748,-0.900139,0.012674,-0.033898,0,-0.096774
red,0.717949,-0.195402,-0.204545,-0.764192,0.177305,-0.585586,-0.644938,0.377693,-0.169492,0.068182,-0.193548
white,-0.461538,-0.747126,-0.409091,-0.406114,-0.64539,-0.423423,-0.350902,-0,0.305085,-0.545455,-0.322581
white,-0.102564,-0.701149,-0.522727,-0.912664,-0.475177,-0.387387,-0.295423,-0.043093,0.118644,-0.454545,-0.354839
white,-0.307692,-0.586207,-0.295455,-0.737991,-0.702128,-0.369369,-0.522885,-0.60076,-0.152542,-0.090909,0.483871
white,-0.205128,-0.494253,-0.318182,-0.938865,-0.375887,-0.585586,-0.001387,-0.176172,-0.033898,-0.272727,-0.387097
white,-0.384615,-0.494253,-0.545455,-0.475983,-0.489362,-0.261261,-0.090153,-0.076046,0.084746,-0.477273,-0.225806
white,-0.25641,-0.770115,-0.568182,-0.641921,-0.475177,0.009009,-0.140083,-0.050697,0.016949,0,-0.193548
white,-0.307692,-0.517241,0.204545,-0.90393,-0.560284,-0.279279,0.0319,-0.35488,-0.084746,-0.159091,-0.225806
white,-0.333333,-0.494253,-0.136364,-0.371179,-0.475177,-0.387387,0.0319,0.063371,-0.355932,-0.659091,-0.677419
white,-0.307692,-0.195402,-0.295455,-0.737991,-0.475177,-0.675676,-0.239945,-0.60583,-0.271186,-0.727273,0.290323
white,-0.410256,-0.793103,-0.363636,-0.659389,-0.659574,-0.189189,-0.20111,-0.215463,0.20339,-0.386364,-0.064516
